Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),grouping,Instrument,LibraryLayout,LibrarySelection,LibrarySource,molecule_subtype,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,tissue_sample_type
SRR14819575,miRNA-Seq,50,51930050,PRJNA737991,SAMN19713976,20045482,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149901,GSM5385734,Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385734,EDTA Platelet Depleted Plasma_Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819576,miRNA-Seq,50,51700700,PRJNA737991,SAMN19713976,19908649,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149901,GSM5385734,Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385734,EDTA Platelet Depleted Plasma_Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819577,miRNA-Seq,50,51819350,PRJNA737991,SAMN19713976,19873472,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149901,GSM5385734,Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385734,EDTA Platelet Depleted Plasma_Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819578,miRNA-Seq,50,90378300,PRJNA737991,SAMN19714010,34803676,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149902,GSM5385735,Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385735,EDTA Platelet Depleted Plasma_Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819579,miRNA-Seq,50,88587000,PRJNA737991,SAMN19714010,34149852,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149902,GSM5385735,Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385735,EDTA Platelet Depleted Plasma_Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819580,miRNA-Seq,50,88627550,PRJNA737991,SAMN19714010,34120621,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149902,GSM5385735,Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385735,EDTA Platelet Depleted Plasma_Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819581,miRNA-Seq,50,88754650,PRJNA737991,SAMN19714010,33995077,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149902,GSM5385735,Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385735,EDTA Platelet Depleted Plasma_Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819582,miRNA-Seq,50,70110250,PRJNA737991,SAMN19714009,26981241,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149903,GSM5385736,Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385736,EDTA Platelet Depleted Plasma_Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819583,miRNA-Seq,50,69536100,PRJNA737991,SAMN19714009,26779442,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149903,GSM5385736,Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385736,EDTA Platelet Depleted Plasma_Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819584,miRNA-Seq,50,69315900,PRJNA737991,SAMN19714009,26628948,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149903,GSM5385736,Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385736,EDTA Platelet Depleted Plasma_Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819585,miRNA-Seq,50,69414000,PRJNA737991,SAMN19714009,26570991,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149903,GSM5385736,Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385736,EDTA Platelet Depleted Plasma_Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819586,miRNA-Seq,50,77919650,PRJNA737991,SAMN19714008,32357408,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149904,GSM5385737,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385737,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819587,miRNA-Seq,50,77343550,PRJNA737991,SAMN19714008,32202211,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149904,GSM5385737,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385737,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819588,miRNA-Seq,50,77404600,PRJNA737991,SAMN19714008,32250978,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149904,GSM5385737,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385737,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819589,miRNA-Seq,50,76006400,PRJNA737991,SAMN19714008,31338196,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149904,GSM5385737,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385737,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819590,miRNA-Seq,50,87372000,PRJNA737991,SAMN19714007,35799792,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149905,GSM5385738,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385738,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819591,miRNA-Seq,50,87629000,PRJNA737991,SAMN19714007,35978870,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149905,GSM5385738,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385738,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819592,miRNA-Seq,50,87276250,PRJNA737991,SAMN19714007,35895822,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149905,GSM5385738,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385738,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819593,miRNA-Seq,50,85954300,PRJNA737991,SAMN19714007,34931624,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149905,GSM5385738,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385738,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819594,miRNA-Seq,50,113647800,PRJNA737991,SAMN19714006,47447397,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149906,GSM5385739,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385739,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819595,miRNA-Seq,50,113471900,PRJNA737991,SAMN19714006,47491062,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149906,GSM5385739,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385739,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819596,miRNA-Seq,50,112883550,PRJNA737991,SAMN19714006,47287640,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149906,GSM5385739,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385739,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819597,miRNA-Seq,50,111155000,PRJNA737991,SAMN19714006,46059430,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149906,GSM5385739,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385739,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819598,miRNA-Seq,50,78398050,PRJNA737991,SAMN19714005,32959469,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149907,GSM5385740,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385740,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819599,miRNA-Seq,50,78142400,PRJNA737991,SAMN19714005,32952604,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149907,GSM5385740,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385740,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819600,miRNA-Seq,50,77614600,PRJNA737991,SAMN19714005,32773899,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149907,GSM5385740,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385740,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819601,miRNA-Seq,50,76989450,PRJNA737991,SAMN19714005,32134425,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149907,GSM5385740,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385740,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819602,miRNA-Seq,50,74442900,PRJNA737991,SAMN19714004,29667207,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149987,GSM5385741,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385741,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819603,miRNA-Seq,50,74456850,PRJNA737991,SAMN19714004,29748462,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149987,GSM5385741,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385741,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819604,miRNA-Seq,50,74247150,PRJNA737991,SAMN19714004,29703627,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149987,GSM5385741,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385741,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819605,miRNA-Seq,50,73084450,PRJNA737991,SAMN19714004,28878064,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149987,GSM5385741,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385741,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819606,miRNA-Seq,50,77066600,PRJNA737991,SAMN19714003,32448864,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149988,GSM5385742,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385742,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819607,miRNA-Seq,50,76986600,PRJNA737991,SAMN19714003,32496238,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149988,GSM5385742,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385742,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819608,miRNA-Seq,50,76375250,PRJNA737991,SAMN19714003,32278672,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149988,GSM5385742,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385742,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819609,miRNA-Seq,50,75652100,PRJNA737991,SAMN19714003,31613764,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149988,GSM5385742,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385742,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819610,miRNA-Seq,50,131453300,PRJNA737991,SAMN19714002,55384460,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149989,GSM5385743,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385743,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819611,miRNA-Seq,50,130691500,PRJNA737991,SAMN19714002,55233619,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149989,GSM5385743,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385743,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819612,miRNA-Seq,50,130334250,PRJNA737991,SAMN19714002,55121696,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149989,GSM5385743,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385743,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819613,miRNA-Seq,50,127620000,PRJNA737991,SAMN19714002,53399333,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149989,GSM5385743,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385743,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819614,miRNA-Seq,50,76234200,PRJNA737991,SAMN19714001,31438919,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149990,GSM5385744,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385744,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819615,miRNA-Seq,50,75894050,PRJNA737991,SAMN19714001,31351530,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149990,GSM5385744,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385744,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819616,miRNA-Seq,50,75909200,PRJNA737991,SAMN19714001,31410487,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149990,GSM5385744,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385744,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819617,miRNA-Seq,50,74758150,PRJNA737991,SAMN19714001,30584243,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149990,GSM5385744,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385744,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819618,miRNA-Seq,50,74429400,PRJNA737991,SAMN19714000,30828474,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149991,GSM5385745,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385745,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819619,miRNA-Seq,50,74289100,PRJNA737991,SAMN19714000,30832642,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149991,GSM5385745,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385745,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819620,miRNA-Seq,50,73801250,PRJNA737991,SAMN19714000,30662999,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149991,GSM5385745,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385745,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819621,miRNA-Seq,50,72861200,PRJNA737991,SAMN19714000,29938648,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149991,GSM5385745,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385745,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819622,miRNA-Seq,50,80084750,PRJNA737991,SAMN19713975,32884918,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149992,GSM5385746,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385746,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819623,miRNA-Seq,50,80140100,PRJNA737991,SAMN19713975,32972863,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149992,GSM5385746,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385746,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819624,miRNA-Seq,50,80008850,PRJNA737991,SAMN19713975,32972302,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149992,GSM5385746,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385746,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819625,miRNA-Seq,50,78619250,PRJNA737991,SAMN19713975,32014251,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149992,GSM5385746,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385746,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819626,miRNA-Seq,50,88474200,PRJNA737991,SAMN19713974,36723909,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149993,GSM5385747,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385747,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819627,miRNA-Seq,50,88824550,PRJNA737991,SAMN19713974,36944648,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149993,GSM5385747,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385747,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819628,miRNA-Seq,50,88242800,PRJNA737991,SAMN19713974,36745874,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149993,GSM5385747,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385747,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819629,miRNA-Seq,50,86953500,PRJNA737991,SAMN19713974,35794237,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149993,GSM5385747,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385747,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819630,miRNA-Seq,50,72624350,PRJNA737991,SAMN19713973,30776018,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149994,GSM5385748,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385748,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819631,miRNA-Seq,50,72748400,PRJNA737991,SAMN19713973,30887013,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149994,GSM5385748,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385748,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819632,miRNA-Seq,50,72298500,PRJNA737991,SAMN19713973,30733759,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149994,GSM5385748,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385748,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819633,miRNA-Seq,50,71367900,PRJNA737991,SAMN19713973,30022399,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149994,GSM5385748,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385748,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819634,miRNA-Seq,50,80531200,PRJNA737991,SAMN19713972,34149105,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149908,GSM5385749,Moderate,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385749,EDTA Platelet Depleted Plasma_Moderate,SRP324141,EDTA Platelet Depleted Plasma
SRR14819635,miRNA-Seq,50,80644750,PRJNA737991,SAMN19713972,34297119,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149908,GSM5385749,Moderate,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385749,EDTA Platelet Depleted Plasma_Moderate,SRP324141,EDTA Platelet Depleted Plasma
